transaction_id,timestamp,user_id,merchant,amount,description,category,pattern_label
f6dc15bc-5f52-447b-b348-4f9c8cbd8158,2023-07-01 00:00:00,user_7400,UndeadFitness,32.99,Monthly Gym,Health,normal
dfd0b17d-c20b-40c4-95b5-dc074b5dce5e,2023-07-01 00:00:00,user_7100,UndeadFitness,32.99,Monthly Gym,Health,normal
864b45e4-4003-40b7-917e-09553dfa8052,2023-07-01 00:00:00,user_5053,UndeadFitness,32.99,Monthly Gym,Health,normal
b61f5639-c49e-4390-ba9e-aceac2023066,2023-07-01 00:00:00,user_3978,UndeadFitness,32.99,Monthly Gym,Health,normal
25c6f4f6-1bb2-4049-9fba-14a4c0852720,2023-07-01 00:00:00,user_2822,UndeadFitness,32.99,Monthly Gym,Health,normal
3f77d172-24e3-445a-9651-b7dcd34675aa,2023-07-01 00:00:00,user_6712,UndeadFitness,32.99,Monthly Gym,Health,normal
2a713253-09f8-41c9-bf49-732b42fecad5,2023-07-01 00:00:00,user_9364,UndeadFitness,32.99,Monthly Gym,Health,normal
c8d8d5ac-27cd-4dd7-bb54-987ed6baa433,2023-07-01 00:09:06,user_1977,TravelEasy,35.78,Ride to Work,Transport,normal
0a03e0a0-1735-4ada-b935-6dd7b62ef2ac,2023-07-01 00:12:27,user_2527,TrendSetter,64.74,Clothing,Shopping,normal
cdb03c8a-4dcf-49ad-9797-269ce09da3da,2023-07-01 00:18:12,user_8337,UrbanElectric,139.45,Power Usage,Utilities,normal
10f309fa-346b-4952-8d5a-fe916945d475,2023-07-01 00:24:27,user_3972,FreshFoods,91.86,Weekly Shop,Groceries,normal
ac53c86b-7b3e-47ff-a431-9377b7735ecc,2023-07-01 00:40:53,user_5577,FitPhysique,45.0,Monthly Dues,Health,normal
6aab5581-6f15-4b79-8f00-5d335cf1c8a5,2023-07-01 02:38:54,user_4321,QuickBite,31.66,Lunch,Dining,normal
c67108f5-1e86-4b70-b8bc-54872790a5cb,2023-07-01 02:57:17,user_4214,TravelEasy,22.44,Travel Svc,Transport,normal
8245956e-cba7-4f9a-a5aa-531b2151c682,2023-07-01 03:04:56,user_2317,CityRail,6.87,Ride Share,Transport,normal
9d770063-1e74-4abd-8d17-bae4fc9c7b6e,2023-07-01 03:50:00,user_1028,TravelEasy,34.33,Trip,Transport,normal
9fde8291-0ba2-4c28-b685-daab623f224a,2023-07-01 04:20:38,user_9584,CityRail,5.37,Ride Share,Transport,normal
5ff4523f-fa68-4c5a-8dba-a8ae39a769fb,2023-07-01 04:21:45,user_5972,UrbanElectric,94.67,Power Usage,Utilities,normal
32f07244-6bcb-49ca-9593-f3b33b1a43bb,2023-07-01 04:29:03,user_9722,GadgetDepot,337.96,Gadget,Electronics,normal
272c87a5-10ac-4afb-b2a7-81ce230b6463,2023-07-01 04:50:23,user_6958,QuickBite,26.81,Lunch,Dining,normal
42522bfe-b76b-43f0-b18e-44f302f30bc1,2023-07-01 04:54:04,user_9681,FreshFoods,83.44,Weekly Shop,Groceries,normal
1ce1f198-8389-4e85-9724-dc13416cf7b0,2023-07-01 06:36:07,user_1977,BingeWatch,13.44,Streaming Service,Entertainment,normal
7988b6f3-0760-4216-9c99-6bb0b7d8a6b4,2023-07-01 06:38:29,user_4702,CityRail,3.12,Subway Token,Transport,normal
17bcb0e2-fecb-4e00-84e5-bf5f37e90ebd,2023-07-01 09:07:32,user_2109,CellConnect,59.14,Phone Bill,Utilities,normal
1363c725-c182-4ec9-bdec-d40dd0a265a3,2023-07-01 10:31:23,user_5667,UrbanElectric,126.77,Electric Bill,Utilities,normal
3e1a01e6-f918-4fa5-8587-7d993575fa7e,2023-07-01 10:45:44,user_2317,CellConnect,58.76,Data Plan,Utilities,normal
a59275de-c2ad-4b4f-977d-6ac004b258e8,2023-07-01 11:12:47,user_7522,CityRail,8.28,Subway Token,Transport,normal
cba905f3-ca7f-4df4-9cb6-177c0475b497,2023-07-01 11:52:06,user_6374,UrbanElectric,123.35,Power Usage,Utilities,normal
0f1bb2be-9edd-49fc-8c71-2a5b6cf19dca,2023-07-01 12:11:54,user_9522,TrendSetter,68.83,Accessory,Shopping,normal
58e2c732-9b0c-4ca1-996c-86c3ff576d8d,2023-07-01 12:24:36,user_8380,TravelEasy,41.57,Trip,Transport,normal
2d76e463-58f2-498e-adac-6ff274614aa8,2023-07-01 14:41:09,user_5032,UrbanElectric,117.83,Power Usage,Utilities,normal
58dfc07f-6246-4598-ab63-65e3227d7b67,2023-07-01 15:01:33,user_5513,JavaJoint,16.49,Coffee,Dining,normal
65439682-8048-47f2-86fc-89bde36fac08,2023-07-01 15:04:52,user_5779,GadgetDepot,134.78,Repair,Electronics,normal
fd831c5b-b4df-44fe-8a14-a273ef07d1b9,2023-07-01 15:34:02,user_6552,FitPhysique,45.0,Gym Membership,Health,normal
08a4d2e9-fc39-4fb7-aee1-ee2c26edba1d,2023-07-01 15:43:00,user_9648,TrendSetter,143.98,Accessory,Shopping,normal
eab59d10-abe3-4953-b1a2-5e47b5878b34,2023-07-01 15:56:28,user_6958,FreshFoods,146.02,Groceries,Groceries,normal
a9550ef5-72ef-4e11-91b7-bb097b6d96db,2023-07-01 16:33:03,user_3519,QuickBite,14.39,Drive Thru,Dining,normal
2dca4ae2-3e23-4e94-86db-c1aa094d6e09,2023-07-01 16:51:16,user_5278,JavaJoint,14.14,Coffee,Dining,normal
0c46cd7c-c09b-4d8c-b6bb-f72f37f12866,2023-07-01 17:46:32,user_1600,FitPhysique,45.0,Monthly Dues,Health,normal
aa561171-2a1a-44d8-9831-052f852164fe,2023-07-01 18:07:04,user_3431,BingeWatch,13.74,Monthly Sub,Entertainment,normal
96e5a00f-8746-41a9-96ac-7fa6cd0fad4e,2023-07-01 20:32:39,user_5705,CellConnect,48.51,Phone Bill,Utilities,normal
0e0a8926-d5ac-4ede-8f28-27368f13a4cc,2023-07-01 20:36:42,user_4132,CityRail,8.87,Ride Share,Transport,normal
83fb9f1e-90c1-4f6d-9d7f-2c332fdbc04f,2023-07-01 21:11:29,user_4202,QuickBite,13.83,Lunch,Dining,normal
bd4a5b9b-666e-4756-8ca9-dc31c63fe3a9,2023-07-01 21:14:29,user_2293,UrbanElectric,113.48,Power Usage,Utilities,normal
2d1e72e8-18cd-4159-a830-f15e91e2cd88,2023-07-01 21:54:44,user_5705,ReadAddict,46.14,Novel,Shopping,normal
8ce2f276-868f-4e27-88c1-fb41b1bab37d,2023-07-01 22:01:26,user_7209,CellConnect,59.01,Data Plan,Utilities,normal
2cef28d3-5432-40fc-a2fe-f72fc8bc416e,2023-07-01 22:37:30,user_9722,FreshFoods,80.92,Store #905,Groceries,normal
4139ed3e-2a8a-4e8a-b5df-c0b6f7449884,2023-07-01 23:38:22,user_6679,FitPhysique,45.0,Monthly Dues,Health,normal
06f8e2ab-dc55-4c04-b72a-af366026c996,2023-07-01 23:39:16,user_8634,TrendSetter,93.42,Clothing,Shopping,normal
c3c4878c-b052-45a3-b844-1f2d62ad28a3,2023-07-01 23:51:42,user_5766,FreshFoods,168.35,Groceries,Groceries,normal
2b52126d-686d-4362-b4c2-cfc74e90f2bb,2023-07-02 00:00:00,user_7194,StealthNet,10.99,Monthly Access,Software,normal
d4adb216-6c13-4ca2-ab23-87dcc64ab80a,2023-07-02 00:23:34,user_1977,FitPhysique,45.0,Gym Membership,Health,normal
7ce29c7f-0bdf-4300-b94f-3a479b6a52d3,2023-07-02 00:50:11,user_4863,QuickBite,34.18,Burger Combo,Dining,normal
b8018c6d-4a22-4375-83f6-77b0b92ffe2f,2023-07-02 01:51:28,user_6585,CellConnect,48.56,Data Plan,Utilities,normal
00cfbf92-ace0-48bc-9e2b-cb89a10deb50,2023-07-02 03:24:38,user_6588,FitPhysique,45.0,Gym Membership,Health,normal
990f0bfe-0675-46e0-bebc-1efef8be6408,2023-07-02 03:30:37,user_4506,ReadAddict,29.02,Books,Shopping,normal
52e6de72-68ac-459e-9d2a-114225363ad0,2023-07-02 04:09:12,user_7903,JavaJoint,7.11,Morning Brew,Dining,normal
61d9af18-e2bd-4c0d-95cf-1030fbd35c4c,2023-07-02 04:23:02,user_5443,ReadAddict,33.06,Books,Shopping,normal
2f5fff46-4b29-497c-8ebd-d840b952400a,2023-07-02 04:34:11,user_4567,GadgetDepot,319.88,Cable,Electronics,normal
5e74bcac-82d0-4598-83fb-c250be5e234f,2023-07-02 06:05:58,user_4902,CityRail,3.38,Subway Token,Transport,normal
4c57e72f-f0f8-4fbd-9499-26a54a530ef3,2023-07-02 06:18:21,user_9906,TravelEasy,44.03,Trip,Transport,normal
e5670286-68cd-4391-b0cd-8a62ce6861fd,2023-07-02 06:35:14,user_6552,FitPhysique,45.0,Gym Membership,Health,normal
4d4f50c7-f138-457f-8c99-3d7cacf03609,2023-07-02 06:58:46,user_1511,BingeWatch,13.88,Monthly Sub,Entertainment,normal
c02ac01b-1b54-4d66-a0d3-19c871344229,2023-07-02 07:01:55,user_4787,FreshFoods,65.46,Weekly Shop,Groceries,normal
c410a996-5b0f-4b52-9d84-e2facbe3a1e5,2023-07-02 07:49:51,user_7528,TrendSetter,158.91,Shoes,Shopping,normal
c412f030-0d5f-496f-9175-92f7fbe22584,2023-07-02 07:58:39,user_4273,FreshFoods,78.88,Weekly Shop,Groceries,normal
4989f53a-103c-443b-8cbb-ac2a3e3d56b5,2023-07-02 08:14:31,user_3986,GadgetDepot,421.38,Repair,Electronics,normal
7a405a0b-1320-4368-aba5-2278c08272c0,2023-07-02 08:39:03,user_7416,ReadAddict,42.4,Books,Shopping,normal
5369f80a-5f64-406f-a173-6e916b25b38b,2023-07-02 08:45:28,user_5766,CellConnect,63.83,Phone Bill,Utilities,normal
1a4f545a-5e34-46d3-a4b6-b770881dad3a,2023-07-02 09:57:12,user_9100,UrbanElectric,95.4,Power Usage,Utilities,normal
7b33b104-d3d3-4ded-87e8-6f2cc21a2504,2023-07-02 10:54:43,user_9906,QuickBite,18.82,Burger Combo,Dining,normal
af303bd1-0ee7-4f57-ac8c-d1ccb7ce569d,2023-07-02 11:41:56,user_3911,BingeWatch,13.53,Streaming Service,Entertainment,normal
6a0ab1c5-babc-45cd-b8b4-b23c58f4a56c,2023-07-02 12:07:16,user_9001,GadgetDepot,340.16,Repair,Electronics,normal
484b1f98-2d5b-4e20-9f94-dcc57558f43a,2023-07-02 13:33:31,user_2153,ReadAddict,57.54,Books,Shopping,normal
afc92347-38d3-4021-b37c-c03340b672c6,2023-07-02 13:40:21,user_1297,QuickBite,17.42,Drive Thru,Dining,normal
a096dc1c-9b69-4f63-bc75-5ce990d0b707,2023-07-02 14:34:23,user_3978,TravelEasy,19.75,Trip,Transport,normal
911cad20-1b09-4a4b-a597-e27e236cfb07,2023-07-02 16:29:08,user_5795,FreshFoods,59.1,Groceries,Groceries,normal
f6cb8edb-fd7d-4322-ac45-704573831db2,2023-07-02 17:39:34,user_2109,CellConnect,56.22,Phone Bill,Utilities,normal
5922f97e-db95-427a-9144-3ce1a0d79674,2023-07-02 18:02:48,user_9768,GadgetDepot,482.92,Cable,Electronics,normal
dd0a103c-eea4-4c82-a4e0-b54d3be94804,2023-07-02 18:17:00,user_9068,CityRail,11.86,Subway Token,Transport,normal
a02d87f5-0d34-4ca7-b542-f428fb18fc73,2023-07-02 18:17:27,user_7114,FitPhysique,45.0,Monthly Dues,Health,normal
2a2b0f90-869f-4da9-bf92-b119cb281970,2023-07-02 18:55:37,user_6480,TrendSetter,104.35,Shoes,Shopping,normal
fec5faa1-e49e-4f0b-b6d8-fa880991b2fd,2023-07-02 19:31:05,user_7221,CellConnect,49.57,Data Plan,Utilities,normal
0880190d-c660-4701-96a2-5880f03a7977,2023-07-02 20:01:11,user_4273,CityRail,4.83,Ride Share,Transport,normal
e333d814-08d7-4e90-85dc-6063d3d00a25,2023-07-02 20:05:53,user_3978,TravelEasy,26.27,Travel Svc,Transport,normal
409742d3-a452-47ea-850b-09755fdb28e8,2023-07-02 20:22:36,user_5166,ReadAddict,49.32,Stationery,Shopping,normal
18907cbd-6f09-413c-a385-7af439324d3d,2023-07-02 21:30:29,user_5252,TrendSetter,54.54,Accessory,Shopping,normal
f7601788-0858-4fe8-a369-b89a698d8dcd,2023-07-02 21:59:37,user_8417,TravelEasy,29.26,Trip,Transport,normal
74ca7878-a0c8-467f-9e57-66bf578cf887,2023-07-02 22:12:08,user_2825,ReadAddict,26.27,Stationery,Shopping,normal
923aa74c-c431-43a7-b482-a9a6f80c54e4,2023-07-02 23:40:18,user_8101,FitPhysique,45.0,Monthly Dues,Health,normal
43750cc7-d596-44ea-9b0d-6ff0903a0eac,2023-07-03 00:00:00,user_5201,StealthNet,10.99,Monthly Access,Software,normal
df5f10fb-9597-4a19-a1b9-92ce85429c25,2023-07-03 00:00:00,user_2527,StealthNet,10.99,Monthly Access,Software,normal
f51d7f00-f225-4737-a941-a248958d457c,2023-07-03 00:00:00,user_1700,AncientTrust,210.0,Opening Deposit,Finance,normal
af512e65-ed12-4a38-8c9c-753cab77ee77,2023-07-03 00:00:00,user_3755,StealthNet,10.99,Monthly Access,Software,normal
87e3126d-d17c-40af-b2e3-8938d6c78f42,2023-07-03 00:00:00,user_9584,ViewMax,12.5,Streaming Plan,Entertainment,normal
aa85016d-113e-4c6a-ab8f-e7ede01a46f4,2023-07-03 00:00:00,user_4258,ViewMax,12.5,Streaming Plan,Entertainment,normal
5806fa94-0667-466d-a3a9-138509284fe3,2023-07-03 00:00:24,user_5897,UrbanElectric,158.74,Electric Bill,Utilities,normal
c08a644b-41f4-4f2b-ac41-60c716c75b51,2023-07-03 00:01:18,user_1600,TrendSetter,50.51,Accessory,Shopping,normal
389691e0-0264-44e9-ae83-38c530533e69,2023-07-03 00:36:50,user_5056,BingeWatch,13.93,Streaming Service,Entertainment,normal
3b3c631d-77a1-4461-ab96-2d832a281591,2023-07-03 00:41:41,user_7517,ReadAddict,44.15,Novel,Shopping,normal
5d62f5b1-b27f-47b9-a23d-f1a8dcbe7337,2023-07-03 01:18:42,user_7400,QuickBite,20.25,Lunch,Dining,normal
380946fc-4fa3-4250-a8cc-f86c93b529a4,2023-07-03 02:32:42,user_3869,JavaJoint,17.31,Morning Brew,Dining,normal
76fd558f-223f-4d79-826c-8978e8cfd483,2023-07-03 02:39:55,user_3107,BingeWatch,13.89,Monthly Sub,Entertainment,normal
cc1fc761-21c4-436e-9e1c-a5665418fc35,2023-07-03 03:06:57,user_6828,FreshFoods,132.83,Groceries,Groceries,normal
7c588ad0-98ec-4ac7-a0ad-7199fc4bff1d,2023-07-03 03:19:40,user_7397,CellConnect,50.16,Data Plan,Utilities,normal
2bc0c29d-9d60-4bee-924a-f8055a325450,2023-07-03 03:41:24,user_2552,GadgetDepot,478.31,Repair,Electronics,normal
06861165-f188-42dd-98e8-4a890262fd18,2023-07-03 04:34:40,user_5056,CityRail,11.86,Ride Share,Transport,normal
1a4aac80-ab9d-4073-83a0-6e67456f84ca,2023-07-03 05:12:15,user_1189,QuickBite,29.78,Lunch,Dining,normal
6f885d92-4db9-4dc2-969d-e64c7728f4ed,2023-07-03 05:39:57,user_4567,ReadAddict,57.94,Books,Shopping,normal
12037593-0ef9-43ed-8847-4561edaec460,2023-07-03 05:46:10,user_6646,CellConnect,59.33,Data Plan,Utilities,normal
ad2a62b7-ff8b-4a5d-a38e-6abd70368c2a,2023-07-03 06:00:48,user_4971,GadgetDepot,329.11,Repair,Electronics,normal
cb8f42ec-060d-40fc-aceb-54542663920b,2023-07-03 06:09:44,user_5766,FitPhysique,45.0,Monthly Dues,Health,normal
b882b53c-9185-44bc-9766-5d498fbdc280,2023-07-03 07:41:36,user_4278,TravelEasy,48.35,Trip,Transport,normal
3c6464c3-d5c6-4a76-b0b4-7603e9b738e6,2023-07-03 08:02:22,user_3978,FreshFoods,120.16,Groceries,Groceries,normal
b6ed3f71-5e6a-4793-b3fa-74d25152f61d,2023-07-03 08:18:00,user_2889,QuickBite,13.56,Drive Thru,Dining,normal
ee96d041-2bb8-4726-91ae-2e0dd5ee1a4b,2023-07-03 08:36:39,user_7412,TravelEasy,34.63,Trip,Transport,normal
3e570ca6-4a66-47d8-b1dc-8774dfe21d21,2023-07-03 09:05:08,user_7508,TravelEasy,29.25,Ride to Work,Transport,normal
17735a78-fdd9-444c-9f68-da3931102948,2023-07-03 09:47:00,user_5166,TrendSetter,77.53,Clothing,Shopping,normal
ed868477-32e6-4339-8fa0-c72fa4b1fc0a,2023-07-03 10:39:46,user_8634,UrbanElectric,94.05,Power Usage,Utilities,normal
348f815c-ea59-4e49-b404-89fb4a3607ff,2023-07-03 10:49:58,user_9473,JavaJoint,16.34,Morning Brew,Dining,normal
8de34b2a-8ece-4482-92b9-61033903ca01,2023-07-03 11:27:58,user_2270,UrbanElectric,135.06,Power Usage,Utilities,normal
5fb1c79e-9f4e-415d-981e-cefecd2712a8,2023-07-03 11:33:40,user_5821,JavaJoint,5.13,Coffee,Dining,normal
a59947f3-9f3e-4ec5-a31c-a1d98891e7c9,2023-07-03 11:37:12,user_5166,BingeWatch,13.87,Monthly Sub,Entertainment,normal
06abcc90-4e1f-4c8d-afc3-de9bc0a0bb82,2023-07-03 12:00:53,user_8204,QuickBite,16.54,Burger Combo,Dining,normal
56654946-de5e-4ebf-8943-cef6c27d333f,2023-07-03 12:34:06,user_1189,TravelEasy,48.44,Trip,Transport,normal
c6e3a7df-7ec6-45c5-9770-c6fc543c11fc,2023-07-03 13:16:42,user_6549,CityRail,2.54,Bus Fare,Transport,normal
6069e6d6-a290-489a-bd85-1aad4e20c55b,2023-07-03 13:20:56,user_8788,TravelEasy,29.75,Ride to Work,Transport,normal
dd25c11a-edce-4546-baef-07bfed6f4ea9,2023-07-03 13:39:00,user_5474,TrendSetter,134.9,Shoes,Shopping,normal
a0427f36-80d2-4de2-b47f-0d41693bd180,2023-07-03 13:41:00,user_1109,UrbanElectric,99.69,Power Usage,Utilities,normal
e244cddb-3a1d-4b88-93df-a0b681afa7bf,2023-07-03 14:41:37,user_4393,GadgetDepot,88.66,Cable,Electronics,normal
60f81d53-a8b8-4017-9fcb-545065ce8c3e,2023-07-03 15:56:38,user_5474,FitPhysique,45.0,Gym Membership,Health,normal
2d6b6faa-05a6-4613-ad6a-643823c5de60,2023-07-03 16:24:25,user_4559,CellConnect,48.55,Data Plan,Utilities,normal
c7a228ca-d734-46d9-9a09-0db6af0bb916,2023-07-03 16:35:44,user_7564,FitPhysique,45.0,Monthly Dues,Health,normal
d7855ebb-5686-4c12-a960-4225841448df,2023-07-03 17:35:06,user_7517,GadgetDepot,201.9,Repair,Electronics,normal
5bc25ed5-43a7-4ff9-8f51-ec4fb762f9c3,2023-07-03 18:03:56,user_6262,JavaJoint,6.31,Coffee,Dining,normal
c090065c-01d5-4c55-ba22-c6b3ba08f583,2023-07-03 18:35:04,user_8198,QuickBite,12.09,Lunch,Dining,normal
66b5b68f-cfce-469c-a8bb-10fc27b55577,2023-07-03 20:04:45,user_6676,JavaJoint,5.65,Latte,Dining,normal
bbb75a67-459b-49ad-ba60-fe391e011cf1,2023-07-03 20:22:06,user_9500,UrbanElectric,138.06,Power Usage,Utilities,normal
2e32f009-0a1d-4ea6-9f53-9a3d91dede6e,2023-07-03 20:33:26,user_4258,FitPhysique,45.0,Gym Membership,Health,normal
1628222e-2971-4e86-87ea-60b0eca78536,2023-07-03 20:40:57,user_5513,FreshFoods,160.17,Weekly Shop,Groceries,normal
eec1e25c-e3f1-435e-9eb3-84da95e133eb,2023-07-03 20:56:53,user_4863,FitPhysique,45.0,Monthly Dues,Health,normal
348ba830-fd16-450e-b141-7ade7323ea30,2023-07-03 21:56:56,user_2339,FitPhysique,45.0,Gym Membership,Health,normal
ddbc2b30-de1b-4da1-9123-57603885b58f,2023-07-03 22:14:49,user_2564,TrendSetter,49.86,Clothing,Shopping,normal
1d837cd5-e38c-4a23-840d-8e62bfbc6d44,2023-07-03 23:19:46,user_4121,TrendSetter,123.88,Accessory,Shopping,normal
e2f51bd2-ba9c-431f-bf0b-1d6fa645cd13,2023-07-04 00:00:00,user_7522,AncientTrust,210.0,Opening Deposit,Finance,normal
5dce372d-1d92-495e-9af9-d040011a18fc,2023-07-04 00:00:00,user_5075,StealthNet,10.99,Monthly Access,Software,normal
9d7a4d90-f6c0-4685-bfba-573343a382ef,2023-07-04 00:00:00,user_9178,BonusTech,5.95,S&H for Trial,Shopping,potential_trap
48d454ac-9f72-4fcd-aa39-5e72339c3e5f,2023-07-04 00:00:00,user_9367,StealthNet,10.99,Monthly Access,Software,normal
26667e73-ec51-4195-8e40-d0a6ec29aca6,2023-07-04 00:00:00,user_9722,AncientTrust,210.0,Opening Deposit,Finance,normal
8d7e7d01-dcad-4f93-923f-88d02d8f12ae,2023-07-04 00:04:23,user_6679,CityRail,7.34,Ride Share,Transport,normal
e799729f-f1cf-4721-bb5b-61600ae25495,2023-07-04 00:12:47,user_5971,QuickBite,22.17,Lunch,Dining,normal
6623af0b-a2d4-4e4c-824e-e58c43e5587a,2023-07-04 00:16:19,user_3462,BingeWatch,13.96,Streaming Service,Entertainment,normal
0cf11083-8891-4bc4-b684-adde32fa16df,2023-07-04 00:18:19,user_5149,UrbanElectric,156.59,Electric Bill,Utilities,normal
aee39c57-cabb-4b7f-b4e5-503ed1f8aefc,2023-07-04 00:39:29,user_4567,TrendSetter,87.52,Clothing,Shopping,normal
0ac8ea8c-55b7-4b59-872d-8eec0ec20ec4,2023-07-04 00:49:07,user_8198,BingeWatch,13.19,Streaming Service,Entertainment,normal
ae7b4d5a-249c-4d57-b70f-778cbe8bdc78,2023-07-04 01:02:56,user_4955,ReadAddict,39.99,Novel,Shopping,normal
832ef267-723a-4391-ade6-9346cd48b3f8,2023-07-04 01:21:12,user_5507,QuickBite,12.06,Burger Combo,Dining,normal
44f13520-e2b0-4632-9ae8-b17980d07aa6,2023-07-04 01:27:48,user_9768,CellConnect,57.13,Data Plan,Utilities,normal
fadef534-d66c-40a7-be58-02a9af180370,2023-07-04 01:41:17,user_3811,FitPhysique,45.0,Gym Membership,Health,normal
fbab3170-9438-4b70-b1d7-f76d0381543c,2023-07-04 01:52:06,user_6679,FreshFoods,182.99,Weekly Shop,Groceries,normal
ea6b7160-012a-4352-b52c-c27702499988,2023-07-04 02:19:43,user_2089,TrendSetter,123.21,Accessory,Shopping,normal
e9e0a59e-cecc-4a45-8941-87e1fc16381a,2023-07-04 03:12:34,user_9054,JavaJoint,13.87,Latte,Dining,normal
794759ef-1956-48f2-a4ca-3b95f69ef07d,2023-07-04 03:53:18,user_8641,FitPhysique,45.0,Monthly Dues,Health,normal
f9857ae5-5158-4a98-ad21-03de9102911c,2023-07-04 04:24:18,user_9722,FreshFoods,105.96,Groceries,Groceries,normal
b9491060-ec11-4380-89eb-3eaaeab04531,2023-07-04 04:40:03,user_4565,BingeWatch,13.67,Monthly Sub,Entertainment,normal
856da9d6-25ce-49eb-bf7f-f1af8969b0c4,2023-07-04 04:54:23,user_3316,JavaJoint,10.95,Latte,Dining,normal
0dd36b0f-8060-4fb6-b07d-396e355cda39,2023-07-04 05:34:20,user_4258,CityRail,11.06,Bus Fare,Transport,normal
0934e8b6-b00d-438d-8edd-c89fe3a7279a,2023-07-04 05:42:04,user_7552,JavaJoint,14.38,Latte,Dining,normal
817e65e8-b6a8-42ea-a841-53dc397e3b67,2023-07-04 05:45:06,user_4376,CellConnect,50.93,Data Plan,Utilities,normal
9357590a-86f7-48dd-9b1d-6849ee38c776,2023-07-04 05:53:48,user_7564,BingeWatch,13.16,Streaming Service,Entertainment,normal
898de222-0bc5-42f5-a86c-dae9c0ebf539,2023-07-04 06:40:22,user_1256,CellConnect,62.65,Phone Bill,Utilities,normal
6209e57b-a5fb-467a-89df-4c77eda129af,2023-07-04 07:23:09,user_7209,QuickBite,18.98,Lunch,Dining,normal
ed6cf751-5a38-4d95-afa9-8672bc4fda06,2023-07-04 07:24:29,user_9054,GadgetDepot,282.6,Repair,Electronics,normal
7c3a3788-d293-42c1-8c6f-cd3c4912742e,2023-07-04 08:15:14,user_8923,QuickBite,19.78,Burger Combo,Dining,normal
460758dc-e566-4c3a-b2e6-74f2d6e543a8,2023-07-04 08:15:19,user_9820,TrendSetter,132.28,Accessory,Shopping,normal
a900348a-b58b-4ce6-97b2-5c726cbf3d2c,2023-07-04 09:13:22,user_7798,UrbanElectric,137.15,Electric Bill,Utilities,normal
11db38c7-2d85-46eb-9cc5-87376719461d,2023-07-04 09:26:40,user_7221,JavaJoint,11.49,Morning Brew,Dining,normal
e25dffae-7cc8-480e-ba65-aaa3d0237045,2023-07-04 09:27:28,user_1490,QuickBite,23.06,Burger Combo,Dining,normal
71a08ee5-9445-40fd-b2d2-c7af985cb929,2023-07-04 10:42:43,user_1959,UrbanElectric,139.41,Electric Bill,Utilities,normal
311634d3-5b77-47f6-979f-329361c88a5b,2023-07-04 13:44:39,user_1928,FreshFoods,199.65,Store #905,Groceries,normal
7a10c999-ef2a-4cfd-92df-afedb006ccdf,2023-07-04 13:46:52,user_5821,TrendSetter,97.25,Shoes,Shopping,normal
ec6376ae-61b8-4992-8ba0-d64df02d7335,2023-07-04 13:48:33,user_4273,TrendSetter,140.79,Clothing,Shopping,normal
